zaehler_id,kunde_id,kundentyp,vertragsleistung_kw,monat,monat_idx,arbeitstage,feiertage_im_monat,mittlere_temperatur_c,heiztage,produktionsplan_index,wartung_aktiv,vormonat_verbrauch_kwh,letzte_3_monate_durchschnitt_kwh,vorjahr_monat_verbrauch_kwh,verbrauch_kwh
ZL-00052,KD-628178,Gewerbe,33,2024-07,7,23,0,15.6,35,0.834,0,4968.0,6193.333333333333,,4960.0
ZL-00052,KD-628178,Gewerbe,33,2024-08,8,22,0,17.2,0,0.968,0,4960.0,5699.0,,5622.0
ZL-00052,KD-628178,Gewerbe,33,09/2024,9,21,0,14.0,75,,0,5622.0,5183.333333333333,,4755.0
ZL-00052,KD-628178,Gewerbe,33,2024-10,10,23,1,11.6,135,0.914,0,4755.0,5112.333333333333,,6165.0
ZL-00052,KD-628178,Gewerbe,33,2024-11,11,21,1,5.2,295,,0,6165.0,5514.0,,5688.0
ZL-00052,KD-628178,Gewerbe,33,12/2024,12,22,2,1.3,392,0.946,0,5688.0,5536.0,,899.3881564733113
ZL-00052,KD-628178,Gewerbe,33,01/2025,1,23,1,1.3,392,1.124,0,899.3881564733113,4250.796052157771,7172.0,7551.0
ZL-00052,KD-628178,Gewerbe,33,02/2025,2,20,0,-0.6,440,1.163,0,7551.0,4712.796052157771,5866.0,7381.0
ZL-00052,KD-628178,Gewerbe,33,2025-03,3,21,0,4.7,308,1.039,0,7381.0,5277.129385491104,5371.0,6683.0
ZL-00052,KD-628178,Gewerbe,33,2025-04,4,22,1,9.2,195,1.226,1,6683.0,7205.0,6443.0,5453.0
ZL-00052,KD-628178,Gewerbe,33,05/2025,5,22,1,13.7,83,1.083,0,5453.0,6505.666666666667,7169.0,5178.0
ZL-00052,KD-628178,Gewerbe,33,06.2025,6,21,0,17.1,0,0.957,0,5178.0,5771.333333333333,4968.0,4976.0
ZL-00052,KD-628178,Gewerbe,33,07/2025,7,23,0,21.3,0,0.795,0,4976.0,5202.333333333333,4960.0,4572.0
ZL-00052,KD-628178,Gewerbe,33,2025-08,8,21,0,20.4,0,0.768,1,4572.0,4908.666666666667,5622.0,3374.0
ZL-00052,KD-628178,Gewerbe,33,2025-09,9,22,0,13.8,80,0.841,0,3374.0,4307.333333333333,4755.0,4535.0
ZL-00052,KD-628178,Gewerbe,33,10/2025,10,23,1,10.6,160,0.763,0,4535.0,4160.333333333333,6165.0,4120.0
ZL-00052,KD-628178,Gewerbe,33,11.2025,11,20,1,5.5,288,0.976,0,4120.0,4009.6666666666665,5688.0,5700.0
ZL-00052,KD-628178,Gewerbe,33,12.2025,12,23,2,1.2,395,0.97,0,5700.0,4785.0,899.3881564733113,6628.0
ZL-00053,KD-665894,Gewerbe,58,2024-01,1,23,1,1.4,390,0.95,0,,4910.0,,14181.0
ZL-00053,KD-665894,Gewerbe,58,02.2024,2,21,0,-0.8,445,1.077,0,14181.0,9940.5,,15222.0
ZL-00053,KD-665894,Gewerbe,58,03.2024,3,21,0,7.3,242,1.065,0,15222.0,14701.5,,18000.0
ZL-00053,KD-665894,Gewerbe,58,04.2024,4,22,1,12.5,112,1.032,0,18000.0,15801.0,,13452.0
ZL-00053,KD-665894,Gewerbe,58,05/2024,5,23,1,13.6,85,0.898,0,13452.0,15558.0,,12698.0
ZL-00053,KD-665894,Gewerbe,58,2024-06,6,20,0,16.6,10,1.008,0,12698.0,14716.666666666666,,14588.0
ZL-00053,KD-665894,Gewerbe,58,07/2024,7,23,0,19.2,0,0.849,0,14588.0,13579.333333333334,,13458.0
ZL-00053,KD-665894,Gewerbe,58,08.2024,8,22,0,20.5,0,1.02,1,13458.0,13581.333333333334,,10630.0
ZL-00053,KD-665894,Gewerbe,58,2024-09,9,21,0,14.5,62,0.929,0,10630.0,12892.0,,11296.0
ZL-00053,KD-665894,Gewerbe,58,10/2024,10,23,1,12.4,115,1.001,0,11296.0,11794.666666666666,,14306.0
ZL-00053,KD-665894,Gewerbe,58,2024-11,11,21,1,6.7,258,0.982,0,14306.0,12077.333333333334,,13903.0
ZL-00053,KD-665894,Gewerbe,58,12/2024,12,22,2,5.5,288,0.953,0,13903.0,13168.333333333334,,17393.0
ZL-00053,KD-665894,Gewerbe,58,2025-01,1,23,1,0.5,412,1.101,0,17393.0,15200.666666666666,14181.0,16789.0
ZL-00053,KD-665894,Gewerbe,58,02/2025,2,20,0,-1.0,450,1.106,0,16789.0,16028.333333333334,15222.0,13281.0
ZL-00053,KD-665894,Gewerbe,58,03.2025,3,21,0,3.9,328,1.177,0,13281.0,15821.0,18000.0,16456.0
ZL-00053,KD-665894,Gewerbe,58,04/2025,4,22,1,10.0,175,1.201,0,16456.0,15508.666666666666,13452.0,16900.0
ZL-00053,KD-665894,Gewerbe,58,05.2025,5,22,1,15.5,38,1.123,0,16900.0,15545.666666666666,12698.0,17850.0
ZL-00053,KD-665894,Gewerbe,58,06/2025,6,21,0,,25,1.001,0,17850.0,17068.666666666668,14588.0,10602.0
ZL-00053,KD-665894,Gewerbe,58,07.2025,7,23,0,18.7,0,0.93,0,10602.0,15117.333333333334,13458.0,13583.0
ZL-00053,KD-665894,Gewerbe,58,08.2025,8,21,0,20.0,0,0.888,1,13583.0,14011.666666666666,10630.0,10163.0
ZL-00053,KD-665894,Gewerbe,58,09/2025,9,22,0,13.6,85,0.938,0,10163.0,11449.333333333334,11296.0,15041.0
ZL-00053,KD-665894,Gewerbe,58,10/2025,10,23,1,10.1,172,0.831,0,15041.0,12929.0,14306.0,13305.0
ZL-00053,KD-665894,Gewerbe,58,2025-11,11,20,1,4.2,320,0.904,0,13305.0,12836.333333333334,13903.0,11982.0
ZL-00053,KD-665894,Gewerbe,58,12/2025,12,23,2,3.8,330,0.959,0,11982.0,13442.666666666666,17393.0,16450.0
ZL-00054,KD-589492,Industrie,219,2024-01,1,23,1,3.3,342,1.086,0,,12643.5,,33836.0
ZL-00054,KD-589492,Industrie,219,02/2024,2,21,0,-0.4,435,1.181,1,33836.0,22909.0,,20.085 MWh
ZL-00054,KD-589492,Industrie,219,2024-03,3,21,0,5.8,280,1.174,0,20085.0,26960.5,,34676.0
ZL-00054,KD-589492,Industrie,219,04.2024,4,22,1,12.1,123,1.125,0,34676.0,29532.333333333332,,37.864 MWh
ZL-00054,KD-589492,Industrie,219,05/2024,5,23,1,14.6,60,1.161,0,37864.0,30875.0,,31869.0
ZL-00054,KD-589492,Industrie,219,06.2024,6,20,0,,17,0.936,0,31869.0,34803.0,,20865.0
ZL-00054,KD-589492,Industrie,219,07/2024,7,23,0,16.7,8,0.805,0,20865.0,30199.333333333332,,24775.0
ZL-00054,KD-589492,Industrie,219,2024-08,8,22,0,20.7,0,0.896,0,24775.0,25836.333333333332,,26666.0
ZL-00054,KD-589492,Industrie,219,09/2024,9,21,0,15.5,38,0.847,0,26666.0,24102.0,,21530.0
ZL-00054,KD-589492,Industrie,219,2024-10,10,23,1,8.8,205,0.857,0,21530.0,24323.666666666668,,21936.0
ZL-00054,KD-589492,Industrie,219,2024-11,11,21,1,7.8,230,0.819,0,21936.0,23377.333333333332,,22839.0
ZL-00054,KD-589492,Industrie,219,12/2024,12,22,2,-0.4,435,1.016,0,22839.0,22101.666666666668,,20439.0
ZL-00054,KD-589492,Industrie,219,01.2025,1,23,1,0.7,408,1.219,0,20439.0,21738.0,33836.0,36271.0
ZL-00054,KD-589492,Industrie,219,02/2025,2,20,0,1.6,385,1.023,0,36271.0,26516.333333333332,20085.0,17922.0
ZL-00054,KD-589492,Industrie,219,03.2025,3,21,0,8.4,215,1.137,0,17922.0,24877.333333333332,34676.0,28829.0
ZL-00054,KD-589492,Industrie,219,2025-04,4,22,1,9.6,185,1.136,0,28829.0,27674.0,37864.0,35202.0
ZL-00054,KD-589492,Industrie,219,05/2025,5,22,1,13.6,85,1.039,0,35202.0,27317.666666666668,31869.0,34654.0
ZL-00054,KD-589492,Industriekunde,219,06/2025,6,21,0,15.0,50,1.013,0,34654.0,32895.0,20865.0,29234.0
ZL-00054,KD-589492,Industrie,219,07.2025,7,23,0,18.0,0,0.889,0,29234.0,33030.0,24775.0,25728.0
ZL-00054,KD-589492,INDUSTRIE,219,08/2025,8,21,0,17.8,0,0.882,0,25728.0,29872.0,26666.0,24022.0
ZL-00054,KD-589492,Industrie,219,2025-09,9,22,0,13.9,77,0.83,0,24022.0,26328.0,21530.0,23323.0
ZL-00054,KD-589492,Industrie,219,10/2025,10,23,1,11.0,150,0.827,0,23323.0,24357.666666666668,21936.0,21466.0
ZL-00054,KD-589492,Industrie,219,2025-11,11,20,1,2.3,368,0.919,0,21466.0,22937.0,22839.0,24715.0
ZL-00054,KD-589492,Industrie,219,2025-12,12,23,2,-0.3,432,1.039,0,24715.0,23168.0,20439.0,29.633 MWh
ZL-00055,KD-356840,Industrie,269,01.2024,1,23,1,0.8,405,0.95,0,,23090.5,,46333.0
ZL-00055,KD-356840,Industrie,269,02.2024,2,21,0,2.2,370,1.185,0,46333.0,35524.0,,54142.0
ZL-00055,KD-356840,Industrie,269,2024-03,3,21,0,5.6,285,1.092,0,54142.0,50237.5,,42614.0
ZL-00055,KD-356840,Industrie,269,04.2024,4,22,1,9.9,178,1.179,0,42614.0,47696.333333333336,,49602.0
ZL-00055,KD-356840,Industrie,269,05.2024,5,23,1,13.4,90,1.021,0,49602.0,48786.0,,46112.0
ZL-00055,KD-356840,Industrie,269,2024-06,6,20,0,17.0,0,1.057,0,46112.0,46109.333333333336,,41150.0
ZL-00055,KD-356840,Industrie,269,07/2024,7,23,0,19.7,0,0.921,0,41150.0,45621.333333333336,,49224.0
ZL-00055,KD-356840,Industrie,269,08/2024,8,22,0,19.6,0,0.796,0,49224.0,45495.333333333336,,32428.0
ZL-00055,KD-356840,Industrie,269,09.2024,9,21,0,14.0,75,0.815,0,32428.0,40934.0,,26674.0
ZL-00055,KD-356840,Industrie,269,10.2024,10,23,1,12.4,115,0.966,0,26674.0,36108.666666666664,,41807.0
ZL-00055,KD-356840,Industrie,269,2024-11,11,21,1,6.2,270,0.929,0,41807.0,33636.333333333336,,45285.0
ZL-00055,KD-356840,Industrie,269,2024-12,12,22,2,3.8,330,0.963,0,45285.0,37922.0,,43103.0
ZL-00055,KD-356840,Industrie,269,2025-01,1,23,1,3.1,348,1.166,0,43103.0,43398.333333333336,46333.0,52757.0
ZL-00055,KD-356840,Industrie,269,2025-02,2,20,0,-0.2,430,1.198,1,52757.0,47048.333333333336,54142.0,29.314 MWh
ZL-00055,KD-356840,Industrie,269,03/2025,3,21,0,4.7,308,1.083,0,29314.0,41724.666666666664,42614.0,43708.0
ZL-00055,KD-356840,Industrie,269,2025-04,4,22,1,11.2,145,1.114,0,43708.0,41926.333333333336,49602.0,54360.0
ZL-00055,KD-356840,Industrie,269,2025-05,5,22,1,11.5,138,0.934,0,54360.0,42460.666666666664,46112.0,43943.0
ZL-00055,KD-356840,Industrie,269,06.2025,6,21,0,19.1,0,1.07,0,43943.0,47337.0,41150.0,48985.0
ZL-00055,KD-356840,Industrie,269,2025-07,7,23,0,18.5,0,0.925,0,48985.0,49096.0,49224.0,35486.0
ZL-00055,KD-356840,Industrie,269,08.2025,8,21,0,19.9,0,0.924,1,35486.0,42804.666666666664,32428.0,27779.0
ZL-00055,KD-356840,Industrie,269,2025-09,9,22,0,14.8,55,0.695,0,27779.0,37416.666666666664,26674.0,23286.0
ZL-00055,KD-356840,Industrie,269,2025-10,10,23,1,8.9,202,0.848,0,23286.0,28850.333333333332,41807.0,37454.0
ZL-00055,KD-356840,Industrie,269,11.2025,11,20,1,7.6,235,0.938,0,37454.0,29506.333333333332,45285.0,37629.0
ZL-00055,KD-356840,Industrie,269,12/2025,12,23,2,6.1,272,0.831,0,37629.0,32789.666666666664,43103.0,41665.0
ZL-00056,KD-573254,Industrie,442,01/2024,1,23,1,0.2,420,1.128,0,,37541.5,,105249.0
ZL-00056,KD-573254,Industrie,442,02.2024,2,21,0,1.5,388,1.104,0,105249.0,71439.0,,96979.0
ZL-00056,KD-573254,Industrie,442,03.2024,3,21,0,2.0,375,1.01,0,96979.0,101114.0,,89942.0
ZL-00056,KD-573254,Industrie,442,04/2024,4,22,1,12.0,125,1.089,0,89942.0,97390.0,,86857.0
ZL-00056,KD-573254,Industrie,442,05.2024,5,23,1,15.4,40,1.112,0,86857.0,91259.33333333333,,80553.0
ZL-00056,KD-573254,Industrie,442,06.2024,6,20,0,14.4,65,0.927,0,80553.0,85784.0,,71352.0
ZL-00056,KD-573254,Industrie,442,07.2024,7,23,0,15.9,27,0.921,0,71352.0,79587.33333333333,,83454.0
ZL-00056,KD-573254,Industrie,442,08.2024,8,22,0,16.1,22,0.835,0,83454.0,78453.0,,63091.0
ZL-00056,KD-573254,industrie,442,09.2024,9,21,0,16.0,25,0.69,0,63091.0,72632.33333333333,,53053.0
ZL-00056,KD-573254,Industrie,442,10/2024,10,23,1,12.1,123,,0,53053.0,66532.66666666667,,82669.0
ZL-00056,KD-573254,Industrie,442,11.2024,11,21,1,4.6,310,0.99,0,82669.0,66271.0,,88.825 MWh
ZL-00056,KD-573254,Industrie,442,12/2024,12,22,2,2.7,358,1.092,1,88825.0,74849.0,,54.031 MWh
ZL-00056,KD-573254,Industrie,442,2025-01,1,23,1,1.2,395,1.076,0,54031.0,75175.0,105249.0,103108.0
ZL-00056,KD-573254,Industrie,442,02/2025,2,20,0,1.4,390,,0,103108.0,81988.0,96979.0,86307.0
ZL-00056,KD-573254,Industrie,442,2025-03,3,21,0,7.5,238,1.021,0,86307.0,81148.66666666667,89942.0,77687.0
ZL-00056,KD-573254,Industrie,442,04/2025,4,22,1,8.2,220,1.149,0,77687.0,89034.0,86857.0,104409.0
ZL-00056,KD-573254,Industrie,442,05/2025,5,22,1,15.7,33,1.05,0,104409.0,89467.66666666667,80553.0,79377.0
ZL-00056,KD-573254,Industrie,442,06.2025,6,21,0,15.9,27,0.994,0,79377.0,87157.66666666667,71352.0,79880.0
ZL-00056,KD-573254,Industrie,442,07/2025,7,23,0,21.7,0,0.836,0,79880.0,87888.66666666667,83454.0,64882.0
ZL-00056,KD-573254,Industrie,442,08/2025,8,21,0,17.5,0,0.96,0,64882.0,74713.0,63091.0,71566.0
ZL-00056,KD-573254,Industrie,442,09.2025,9,22,0,14.5,62,0.718,0,71566.0,72109.33333333333,53053.0,66088.0
ZL-00056,KD-573254,Industrie,442,2025-10,10,23,1,11.1,148,0.892,0,66088.0,67512.0,82669.0,78352.0
ZL-00056,KD-573254,Industrie,442,11/2025,11,20,1,6.1,272,0.852,0,78352.0,72002.0,88825.0,71316.0
ZL-00056,KD-573254,Industrie,442,12.2025,12,23,2,2.7,358,1.169,1,71316.0,71918.66666666667,54031.0,55757.0
ZL-00057,KD-449457,Industrie,217,2024-01,1,23,1,-0.9,447,1.131,0,,74834.0,,66609.0
ZL-00057,KD-449457,Industrie,217,02/2024,2,21,0,1.9,378,1.128,0,66609.0,68962.5,,48036.0
ZL-00057,KD-449457,Industrie,217,03/2024,3,21,0,6.2,270,1.068,0,48036.0,57322.5,,47266.0
ZL-00057,KD-449457,Industrie,217,04/2024,4,22,1,9.2,195,1.201,0,47266.0,53970.333333333336,,56379.0
ZL-00057,KD-449457,Industrie,217,2024-05,5,23,1,14.6,60,0.814,0,56379.0,50560.333333333336,,43241.0
ZL-00057,KD-449457,Industrie,217,2024-06,6,20,0,15.0,50,1.031,0,43241.0,48962.0,,47654.0
ZL-00057,KD-449457,Industrie,217,07/2024,7,23,0,18.5,0,0.966,0,47654.0,49091.333333333336,,52286.0
ZL-00057,KD-449457,Industrie,217,08/2024,8,22,0,17.9,0,0.906,1,52286.0,47727.0,,32099.0
ZL-00057,KD-449457,Industrie,217,2024-09,9,21,0,14.5,62,0.917,0,32099.0,44013.0,,44533.0
ZL-00057,KD-449457,Industrie,217,10.2024,10,23,1,13.2,95,0.825,1,44533.0,42972.666666666664,,28794.0
ZL-00057,KD-449457,Industrie,217,2024-11,11,21,1,8.2,220,0.969,0,28794.0,35142.0,,46733.0
ZL-00057,KD-449457,Industrie,217,12.2024,12,22,2,3.9,328,0.946,0,46733.0,40020.0,,49069.0
ZL-00057,KD-449457,Industrie,217,01.2025,1,23,1,0.3,418,1.009,0,49069.0,41532.0,66609.0,45105.0
ZL-00057,KD-449457,Industrie,217,02.2025,2,20,0,3.4,340,1.047,0,45105.0,46969.0,48036.0,49841.0
ZL-00057,KD-449457,Industrie,217,03/2025,3,21,0,6.2,270,1.13,0,49841.0,48005.0,47266.0,54502.0
ZL-00057,KD-449457,Industrie,217,04/2025,4,22,1,10.1,172,1.219,0,54502.0,49816.0,56379.0,66230.0
ZL-00057,KD-449457,Industrie,217,05.2025,5,22,1,13.9,77,1.212,0,66230.0,56857.666666666664,43241.0,68266.0
ZL-00057,KD-449457,Industrie,217,06.2025,6,21,0,19.6,0,0.978,0,68266.0,62999.333333333336,47654.0,52669.0
ZL-00057,KD-449457,industrie,217,07.2025,7,23,0,21.0,0,0.873,0,52669.0,62388.333333333336,52286.0,30242.0
ZL-00057,KD-449457,Industrie,217,2025-08,8,21,0,20.1,0,,0,30242.0,50392.333333333336,32099.0,41520.0
ZL-00057,KD-449457,Industrie,217,09/2025,9,22,0,14.7,58,0.885,0,41520.0,41477.0,44533.0,38915.0
ZL-00057,KD-449457,Industrie,217,10.2025,10,23,1,11.1,148,0.872,0,38915.0,36892.333333333336,28794.0,45000.0
ZL-00057,KD-449457,Industrie,217,11.2025,11,20,1,6.8,255,0.837,0,45000.0,41811.666666666664,46733.0,35292.0
ZL-00057,KD-449457,Industrie,217,2025-12,12,23,2,1.2,395,1.115,0,35292.0,39735.666666666664,49069.0,63545.0
ZL-00058,KD-765987,Industrie,135,01/2024,1,23,1,2.4,365,1.082,0,,40146.0,,26414.0
ZL-00058,KD-765987,Industrie,135,02.2024,2,21,0,0.6,410,1.13,0,26414.0,30853.0,,27.657 MWh
ZL-00058,KD-765987,Industrie,135,03/2024,3,21,0,6.6,260,1.193,0,27657.0,27035.5,,26112.0
ZL-00058,KD-765987,Industrie,135,04.2024,4,22,1,6.6,260,1.132,0,26112.0,26727.666666666668,,28543.0
ZL-00058,KD-765987,Industrie,135,2024-05,5,23,1,13.2,95,1.193,0,28543.0,27437.333333333332,,22758.0
ZL-00058,KD-765987,Industrie,135,2024-06,6,20,0,20.1,0,1.081,0,22758.0,25804.333333333332,,22492.0
ZL-00058,KD-765987,Industrie,135,07/2024,7,23,0,20.6,0,0.88,0,22492.0,24597.666666666668,,18592.0
ZL-00058,KD-765987,Industrie,135,2024-08,8,22,0,21.3,0,0.877,0,18592.0,21280.666666666668,,23.881 MWh
ZL-00058,KD-765987,Industrie,135,09/2024,9,21,0,14.0,75,0.803,0,23881.0,21655.0,,19124.0
ZL-00058,KD-765987,Industrie,135,10.2024,10,23,1,11.2,145,1.021,0,19124.0,20532.333333333332,,26081.0
ZL-00058,KD-765987,Industrie,135,2024-11,11,21,1,7.9,228,0.867,0,26081.0,23028.666666666668,,19837.0
ZL-00058,KD-765987,Industrie,135,12.2024,12,22,2,2.9,352,0.99,0,19837.0,21680.666666666668,,24380.0
ZL-00058,KD-765987,Industrie,135,01.2025,1,23,1,1.8,380,1.104,0,24380.0,23432.666666666668,26414.0,31.967 MWh
ZL-00058,KD-765987,Industrie,135,2025-02,2,20,0,4.4,315,1.17,0,31967.0,25394.666666666668,27657.0,26584.0
ZL-00058,KD-765987,Industrie,135,2025-03,3,21,0,4.4,315,1.204,0,26584.0,27643.666666666668,26112.0,27555.0
ZL-00058,KD-765987,Industrie,135,2025-04,4,22,1,9.7,183,1.194,0,27555.0,28702.0,28543.0,24403.0
ZL-00058,KD-765987,Industrie,135,05.2025,5,22,1,11.4,140,1.13,0,24403.0,26180.666666666668,22758.0,26388.0
ZL-00058,KD-765987,Industrie,135,06/2025,6,21,0,15.4,40,0.965,0,26388.0,26115.333333333332,22492.0,22373.0
ZL-00058,KD-765987,Industrie,135,07/2025,7,23,0,20.6,0,0.881,0,22373.0,24388.0,18592.0,23415.0
ZL-00058,KD-765987,Industrie,135,08.2025,8,21,0,17.6,0,0.873,0,23415.0,24058.666666666668,23881.0,21507.0
ZL-00058,KD-765987,Industrie,135,09.2025,9,22,0,16.1,22,0.806,0,21507.0,22431.666666666668,19124.0,21198.0
ZL-00058,KD-765987,Industrie,135,10.2025,10,23,1,13.5,88,0.817,0,21198.0,22040.0,26081.0,20785.0
ZL-00058,KD-765987,Industrie,135,2025-11,11,20,1,5.7,282,0.891,0,20785.0,21163.333333333332,19837.0,18473.0
ZL-00058,KD-765987,industrie,135,12/2025,12,23,2,2.8,355,1.168,0,18473.0,20152.0,24380.0,29948.0
ZL-00059,KD-370936,Industrie,200,01/2024,1,23,1,2.1,372,1.199,0,,19629.0,,44620.0
ZL-00059,KD-370936,Industrie,200,02/2024,2,21,0,0.2,420,1.111,0,44620.0,31546.5,,34353.0
ZL-00059,KD-370936,Industrie,200,03/2024,3,21,0,5.1,298,0.985,0,34353.0,39486.5,,38535.0
ZL-00059,KD-370936,Industrie,200,04/2024,4,22,1,8.5,212,1.083,0,38535.0,39169.333333333336,,34114.0
ZL-00059,KD-370936,Industrie,200,05/2024,5,23,1,13.2,95,1.145,0,34114.0,35667.333333333336,,41341.0
ZL-00059,KD-370936,Industrie,200,06.2024,6,20,0,18.1,0,0.875,0,41341.0,37996.666666666664,,30530.0
ZL-00059,KD-370936,Industrie,200,07.2024,7,23,0,18.1,0,0.973,0,30530.0,35328.333333333336,,45735.0
ZL-00059,KD-370936,Industrie,200,2024-08,8,22,0,18.9,0,0.913,0,45735.0,39202.0,,32814.0
ZL-00059,KD-370936,Industrie,200,09.2024,9,21,0,13.4,90,0.851,0,32814.0,36359.666666666664,,25014.0
ZL-00059,KD-370936,Industriekunde,200,10.2024,10,23,1,12.8,105,0.867,0,25014.0,34521.0,,34676.0
ZL-00059,KD-370936,Industrie,200,11/2024,11,21,1,5.2,295,0.853,0,34676.0,30834.666666666668,,31814.0
ZL-00059,KD-370936,Industrie,200,2024-12,12,22,2,4.3,318,1.056,0,31814.0,30501.333333333332,,37524.0
ZL-00059,KD-370936,Industrie,200,01/2025,1,23,1,1.1,398,1.1,0,37524.0,34671.333333333336,44620.0,44203.0
ZL-00059,KD-370936,Industrie,200,2025-02,2,20,0,-0.1,428,1.091,0,44203.0,37847.0,34353.0,36239.0
ZL-00059,KD-370936,Industrie,200,03.2025,3,21,0,5.7,282,1.087,0,36239.0,39322.0,38535.0,42117.0
ZL-00059,KD-370936,Industrie,200,04.2025,4,22,1,8.4,215,1.034,0,42117.0,40853.0,34114.0,37401.0
ZL-00059,KD-370936,Industrie,200,05/2025,5,22,1,14.9,52,1.105,0,37401.0,38585.666666666664,41341.0,39616.0
ZL-00059,KD-370936,Industrie,200,06/2025,6,21,0,,10,0.984,0,39616.0,39711.333333333336,30530.0,39116.0
ZL-00059,KD-370936,Industrie,200,07/2025,7,23,0,19.2,0,0.91,0,39116.0,38711.0,45735.0,35926.0
ZL-00059,KD-370936,Industrie,200,08.2025,8,21,0,18.4,0,0.745,0,35926.0,38219.333333333336,32814.0,25803.0
ZL-00059,KD-370936,Industrie,200,09.2025,9,22,0,,70,0.762,0,25803.0,33615.0,25014.0,34041.0
ZL-00059,KD-370936,Industrie,200,10.2025,10,23,1,9.5,188,0.774,0,34041.0,31923.333333333332,34676.0,32760.0
ZL-00059,KD-370936,Industrie,200,2025-11,11,20,1,7.3,242,0.987,0,32760.0,30868.0,31814.0,29213.0
ZL-00059,KD-370936,Industrie,200,12/2025,12,23,2,1.7,382,1.014,0,29213.0,32004.666666666668,37524.0,36669.0
ZL-00060,KD-339931,Gewerbe,80,2024-01,1,23,1,0.5,412,1.052,0,,30986.5,,11452.0
ZL-00060,KD-339931,Gewerbe,80,02.2024,2,21,0,1.7,382,1.218,0,11452.0,20332.5,,13218.0
ZL-00060,KD-339931,Gewerbe,80,03.2024,3,21,0,5.0,300,1.227,0,13218.0,12335.0,,9492.0
ZL-00060,KD-339931,Gewerbe,80,2024-04,4,22,1,9.5,188,1.218,0,9492.0,11387.333333333334,,10822.0
ZL-00060,KD-339931,Gewerbe,80,05/2024,5,23,1,14.3,67,1.056,0,10822.0,11177.333333333334,,12574.0
ZL-00060,KD-339931,Gewerbe,80,06/2024,6,20,0,15.4,40,0.887,0,12574.0,10962.666666666666,,7411.0
ZL-00060,KD-339931,Gewerbekunde,80,07.2024,7,23,0,17.7,0,,1,7411.0,10269.0,,7091.0
ZL-00060,KD-339931,Gewerbe,80,08.2024,8,22,0,21.1,0,0.912,0,7091.0,9025.333333333334,,7734.0
ZL-00060,KD-339931,Gewerbe,80,09.2024,9,21,0,14.5,62,0.894,0,7734.0,7412.0,,9.036 MWh
ZL-00060,KD-339931,Gewerbe,80,10/2024,10,23,1,10.2,170,0.924,0,9036.0,7953.666666666667,,8202.0
ZL-00060,KD-339931,Gewerbe,80,2024-11,11,21,1,4.0,325,1.146,0,8202.0,8324.0,,11255.0
ZL-00060,KD-339931,Gewerbe,80,12.2024,12,22,2,3.3,342,0.992,0,11255.0,9497.666666666666,,10869.0
ZL-00060,KD-339931,Gewerbe,80,01.2025,1,23,1,-0.6,440,1.19,0,10869.0,10108.666666666666,11452.0,13147.0
ZL-00060,KD-339931,Gewerbe,80,2025-02,2,20,0,2.0,375,1.062,0,13147.0,11757.0,13218.0,10401.0
ZL-00060,KD-339931,Gewerbe,80,03/2025,3,21,0,3.4,340,1.215,0,10401.0,11472.333333333334,9492.0,11318.0
ZL-00060,KD-339931,Gewerbe,80,04.2025,4,22,1,11.2,145,1.273,0,11318.0,11622.0,10822.0,14264.0
ZL-00060,KD-339931,Gewerbe,80,05/2025,5,22,1,15.8,30,1.071,0,14264.0,11994.333333333334,12574.0,11108.0
ZL-00060,KD-339931,Gewerbe,80,06.2025,6,21,0,17.7,0,0.846,0,11108.0,12230.0,7411.0,6862.0
ZL-00060,KD-339931,Gewerbe,80,07/2025,7,23,0,16.7,8,0.97,0,6862.0,10744.666666666666,7091.0,9552.0
ZL-00060,KD-339931,Gewerbe,80,2025-08,8,21,0,20.3,0,0.853,0,9552.0,9174.0,7734.0,9623.0
ZL-00060,KD-339931,Gewerbe,80,09.2025,9,22,0,13.8,80,0.918,0,9623.0,8679.0,9036.0,9578.0
ZL-00060,KD-339931,Gewerbe,80,10.2025,10,23,1,9.2,195,0.833,0,9578.0,9584.333333333334,8202.0,9.586 MWh
ZL-00060,KD-339931,Gewerbe,80,11.2025,11,20,1,,290,1.116,0,9586.0,9595.666666666666,11255.0,9276.0
ZL-00060,KD-339931,gewerbe,80,12.2025,12,23,2,1.4,390,,0,9276.0,9480.0,10869.0,12214.0
ZL-00061,KD-339629,Gewerbe,76,01.2024,1,23,1,0.2,420,1.138,0,,9431.0,,17266.0
ZL-00061,KD-339629,Gewerbe,76,2024-02,2,21,0,3.9,328,1.05,0,17266.0,13271.0,,18941.0
ZL-00061,KD-339629,Gewerbe,76,03.2024,3,21,0,9.0,200,1.056,0,18941.0,18103.5,,17703.0
ZL-00061,KD-339629,Gewerbe,76,04.2024,4,22,1,7.9,228,1.026,0,17703.0,17970.0,,18116.0
ZL-00061,KD-339629,Gewerbe,76,05/2024,5,23,1,13.0,100,0.972,0,18116.0,18253.333333333332,,20147.0
ZL-00061,KD-339629,Gewerbe,76,06.2024,6,20,0,17.2,0,,0,20147.0,18655.333333333332,,15167.0
ZL-00061,KD-339629,Gewerbe,76,07/2024,7,23,0,18.4,0,0.877,0,15167.0,17810.0,,16737.0
ZL-00061,KD-339629,Gewerbe,76,2024-08,8,22,0,19.6,0,0.768,0,16737.0,17350.333333333332,,14053.0
